Entry Time,Entry Price,Exit Time,Exit Price,Direction,Volume,Profit/Loss,Profit %,Duration (min)
2026-05-06 18:09:00,4685.22700,2026-05-06 18:10:00,4685.57900,BUY,0.02,0.70,0.0075,1.0
2026-05-06 18:15:00,4687.42100,2026-05-06 18:16:00,4688.30000,BUY,0.02,1.76,0.0188,1.0
2026-05-06 18:21:00,4690.05200,2026-05-06 18:22:00,4688.55200,BUY,0.02,-3.00,-0.0320,1.0
2026-05-06 18:29:00,4687.86300,2026-05-06 18:30:00,4687.29200,SELL,0.02,1.14,0.0122,1.0
2026-05-06 18:39:00,4688.08500,2026-05-06 18:40:00,4686.78800,SELL,0.02,2.59,0.0277,1.0
2026-05-06 18:45:00,4687.41000,2026-05-06 18:46:00,4686.68800,SELL,0.02,1.44,0.0154,1.0
2026-05-06 18:51:00,4685.69300,2026-05-06 18:52:00,4685.45200,SELL,0.02,0.48,0.0051,1.0
2026-05-06 18:57:00,4686.28100,2026-05-06 18:58:00,4686.31600,SELL,0.02,-0.07,-0.0007,1.0
2026-05-06 19:29:00,4698.36800,2026-05-06 19:30:00,4695.62000,SELL,0.02,5.50,0.0585,1.0
2026-05-06 19:36:00,4697.41300,2026-05-06 19:37:00,4697.16900,SELL,0.02,0.49,0.0052,1.0
2026-05-06 19:42:00,4695.90300,2026-05-06 19:43:00,4694.81300,SELL,0.02,2.18,0.0232,1.0
2026-05-06 19:48:00,4695.63800,2026-05-06 19:49:00,4694.91100,SELL,0.02,1.45,0.0155,1.0
2026-05-06 19:56:00,4696.25300,2026-05-06 19:58:00,4695.54900,SELL,0.02,1.41,0.0150,2.0
2026-05-06 20:03:00,4694.59800,2026-05-06 20:07:00,4696.09800,SELL,0.02,-3.00,-0.0320,4.0
2026-05-06 20:12:00,4698.62500,2026-05-06 20:13:00,4698.54200,BUY,0.02,-0.17,-0.0018,1.0
2026-05-06 20:18:00,4698.39700,2026-05-06 20:19:00,4697.86400,BUY,0.02,-1.07,-0.0113,1.0
2026-05-06 20:56:00,4691.61100,2026-05-06 22:01:00,4693.59400,BUY,0.02,3.97,0.0423,65.0
2026-05-06 22:07:00,4692.11200,2026-05-06 22:08:00,4693.96900,BUY,0.02,3.71,0.0396,1.0
2026-05-06 22:13:00,4697.01700,2026-05-06 22:14:00,4697.10200,BUY,0.02,0.17,0.0018,1.0
2026-05-06 22:19:00,4699.43600,2026-05-06 22:20:00,4698.94100,BUY,0.02,-0.99,-0.0105,1.0
2026-05-06 22:43:00,4699.15200,2026-05-06 22:44:00,4698.63300,BUY,0.02,-1.04,-0.0110,1.0
2026-05-06 23:06:00,4697.88200,2026-05-06 23:09:00,4697.41600,BUY,0.02,-0.93,-0.0099,3.0
2026-05-06 23:41:00,4693.53800,2026-05-06 23:42:00,4693.60000,BUY,0.02,0.12,0.0013,1.0
2026-05-06 23:47:00,4699.23400,2026-05-06 23:48:00,4697.73400,BUY,0.02,-3.00,-0.0319,1.0
2026-05-06 23:53:00,4696.32100,2026-05-06 23:57:00,4697.45900,BUY,0.02,2.28,0.0242,4.0
2026-05-07 00:21:00,4698.42100,2026-05-07 00:22:00,4700.12100,BUY,0.02,3.40,0.0362,1.0
2026-05-07 01:03:00,4692.07700,2026-05-07 01:05:00,4695.02200,BUY,0.02,5.89,0.0628,2.0
2026-05-07 01:10:00,4704.35100,2026-05-07 01:11:00,4706.97500,BUY,0.03,7.87,0.0558,1.0
2026-05-07 01:16:00,4715.59300,2026-05-07 01:17:00,4714.09300,BUY,0.03,-4.50,-0.0318,1.0
2026-05-07 01:22:00,4712.09500,2026-05-07 01:23:00,4710.59500,BUY,0.03,-4.50,-0.0318,1.0
2026-05-07 01:28:00,4704.35700,2026-05-07 01:29:00,4704.27300,SELL,0.02,0.17,0.0018,1.0
2026-05-07 01:34:00,4705.33000,2026-05-07 01:35:00,4706.83000,SELL,0.02,-3.00,-0.0319,1.0
2026-05-07 01:40:00,4715.38400,2026-05-07 01:41:00,4714.55100,BUY,0.02,-1.67,-0.0177,1.0
2026-05-07 01:46:00,4714.46000,2026-05-07 01:47:00,4717.46000,BUY,0.02,6.00,0.0636,1.0
2026-05-07 01:52:00,4719.39600,2026-05-07 01:53:00,4718.74600,BUY,0.03,-1.95,-0.0138,1.0
2026-05-07 02:00:00,4718.14400,2026-05-07 02:01:00,4716.64400,BUY,0.02,-3.00,-0.0318,1.0
2026-05-07 02:06:00,4715.76400,2026-05-07 02:07:00,4713.29000,SELL,0.02,4.95,0.0525,1.0
2026-05-07 02:12:00,4706.34100,2026-05-07 02:13:00,4705.69500,SELL,0.03,1.94,0.0137,1.0
2026-05-07 02:18:00,4706.10700,2026-05-07 02:19:00,4706.28200,SELL,0.03,-0.53,-0.0037,1.0
2026-05-07 02:24:00,4703.53600,2026-05-07 02:25:00,4705.03600,SELL,0.03,-4.50,-0.0319,1.0
2026-05-07 02:30:00,4701.56900,2026-05-07 02:31:00,4703.06900,SELL,0.02,-3.00,-0.0319,1.0
2026-05-07 02:36:00,4702.34100,2026-05-07 02:40:00,4702.13200,SELL,0.02,0.42,0.0044,4.0
2026-05-07 03:00:00,4705.77900,2026-05-07 03:02:00,4705.94900,SELL,0.02,-0.34,-0.0036,2.0
2026-05-07 03:08:00,4707.89600,2026-05-07 03:12:00,4704.89600,SELL,0.02,6.00,0.0637,4.0
2026-05-07 03:17:00,4706.09800,2026-05-07 03:18:00,4706.33200,SELL,0.03,-0.70,-0.0050,1.0
2026-05-07 03:23:00,4705.11800,2026-05-07 03:24:00,4706.61800,SELL,0.03,-4.50,-0.0319,1.0
2026-05-07 03:29:00,4704.53200,2026-05-07 03:30:00,4704.50800,SELL,0.02,0.05,0.0005,1.0
2026-05-07 03:35:00,4703.50700,2026-05-07 03:36:00,4703.43200,SELL,0.02,0.15,0.0016,1.0
2026-05-07 03:42:00,4703.04300,2026-05-07 03:43:00,4703.84000,SELL,0.02,-1.59,-0.0169,1.0
2026-05-07 03:48:00,4703.23900,2026-05-07 03:50:00,4704.73900,SELL,0.02,-3.00,-0.0319,2.0
2026-05-07 03:56:00,4701.74400,2026-05-07 03:57:00,4700.67700,SELL,0.02,2.13,0.0227,1.0
2026-05-07 04:02:00,4698.96100,2026-05-07 04:03:00,4698.53000,SELL,0.02,0.86,0.0092,1.0
2026-05-07 04:11:00,4697.65800,2026-05-07 04:12:00,4697.50100,SELL,0.02,0.31,0.0033,1.0
2026-05-07 04:17:00,4697.09700,2026-05-07 04:18:00,4696.21700,SELL,0.02,1.76,0.0187,1.0
2026-05-07 04:26:00,4696.34100,2026-05-07 04:31:00,4696.64400,SELL,0.02,-0.61,-0.0065,5.0
2026-05-07 04:36:00,4694.93200,2026-05-07 04:37:00,4695.36700,SELL,0.02,-0.87,-0.0093,1.0
2026-05-07 04:50:00,4695.80300,2026-05-07 04:51:00,4695.51000,SELL,0.02,0.59,0.0062,1.0
2026-05-07 04:56:00,4694.78800,2026-05-07 04:57:00,4696.28800,SELL,0.02,-3.00,-0.0320,1.0
2026-05-07 05:02:00,4700.28100,2026-05-07 05:03:00,4700.04500,BUY,0.02,-0.47,-0.0050,1.0
2026-05-07 05:08:00,4699.01300,2026-05-07 05:09:00,4699.34600,BUY,0.02,0.67,0.0071,1.0
2026-05-07 05:14:00,4700.28400,2026-05-07 05:15:00,4699.68100,BUY,0.02,-1.21,-0.0128,1.0
2026-05-07 05:32:00,4704.90800,2026-05-07 05:33:00,4703.40800,BUY,0.02,-3.00,-0.0319,1.0
2026-05-07 05:38:00,4704.75700,2026-05-07 05:39:00,4704.92700,BUY,0.02,0.34,0.0036,1.0
2026-05-07 05:52:00,4705.98700,2026-05-07 05:54:00,4704.48700,BUY,0.02,-3.00,-0.0319,2.0
2026-05-07 05:59:00,4701.18000,2026-05-07 06:00:00,4702.68000,SELL,0.02,-3.00,-0.0319,1.0
2026-05-07 06:08:00,4707.47100,2026-05-07 06:09:00,4707.63500,BUY,0.02,0.33,0.0035,1.0
2026-05-07 06:14:00,4707.83700,2026-05-07 06:15:00,4707.87000,BUY,0.02,0.07,0.0007,1.0
2026-05-07 06:20:00,4713.49700,2026-05-07 06:21:00,4713.03000,BUY,0.02,-0.93,-0.0099,1.0
2026-05-07 06:26:00,4712.57200,2026-05-07 06:27:00,4714.38000,BUY,0.02,3.62,0.0384,1.0
2026-05-07 06:32:00,4729.25300,2026-05-07 06:33:00,4731.60500,BUY,0.02,4.70,0.0497,1.0
2026-05-07 07:07:00,4744.34700,2026-05-07 07:08:00,4742.84700,BUY,0.02,-3.00,-0.0316,1.0
2026-05-07 07:18:00,4744.34000,2026-05-07 07:19:00,4743.58700,SELL,0.02,1.51,0.0159,1.0
2026-05-07 07:24:00,4739.70900,2026-05-07 07:25:00,4741.20900,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 07:30:00,4740.87600,2026-05-07 07:31:00,4739.81300,SELL,0.02,2.13,0.0224,1.0
2026-05-07 07:39:00,4740.16300,2026-05-07 07:40:00,4741.66300,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 07:45:00,4741.22500,2026-05-07 07:48:00,4739.72500,BUY,0.02,-3.00,-0.0316,3.0
2026-05-07 07:53:00,4740.30300,2026-05-07 07:54:00,4740.79500,SELL,0.02,-0.98,-0.0104,1.0
2026-05-07 08:10:00,4746.23400,2026-05-07 08:11:00,4745.11100,SELL,0.02,2.25,0.0237,1.0
2026-05-07 08:16:00,4740.16200,2026-05-07 08:17:00,4739.06900,SELL,0.02,2.19,0.0231,1.0
2026-05-07 08:22:00,4738.21500,2026-05-07 08:23:00,4738.03100,SELL,0.02,0.37,0.0039,1.0
2026-05-07 08:34:00,4737.27000,2026-05-07 08:35:00,4738.53600,SELL,0.02,-2.53,-0.0267,1.0
2026-05-07 08:40:00,4737.63200,2026-05-07 08:41:00,4735.50700,SELL,0.02,4.25,0.0449,1.0
2026-05-07 08:46:00,4735.37000,2026-05-07 08:47:00,4734.90900,SELL,0.02,0.92,0.0097,1.0
2026-05-07 08:54:00,4734.28300,2026-05-07 08:55:00,4734.00400,SELL,0.02,0.56,0.0059,1.0
2026-05-07 09:00:00,4728.61600,2026-05-07 09:01:00,4726.59600,SELL,0.02,4.04,0.0427,1.0
2026-05-07 09:06:00,4727.07500,2026-05-07 09:07:00,4728.57500,SELL,0.02,-3.00,-0.0317,1.0
2026-05-07 09:15:00,4733.83100,2026-05-07 09:16:00,4732.33100,BUY,0.02,-3.00,-0.0317,1.0
2026-05-07 09:21:00,4735.00200,2026-05-07 09:22:00,4735.97200,BUY,0.02,1.94,0.0205,1.0
2026-05-07 09:29:00,4735.63500,2026-05-07 09:30:00,4734.13500,BUY,0.02,-3.00,-0.0317,1.0
2026-05-07 09:38:00,4735.26900,2026-05-07 09:40:00,4736.76900,SELL,0.02,-3.00,-0.0317,2.0
2026-05-07 09:45:00,4737.50200,2026-05-07 09:46:00,4738.42000,BUY,0.02,1.84,0.0194,1.0
2026-05-07 10:11:00,4733.92300,2026-05-07 10:12:00,4734.44800,BUY,0.02,1.05,0.0111,1.0
2026-05-07 10:17:00,4733.49600,2026-05-07 10:18:00,4733.99100,BUY,0.02,0.99,0.0105,1.0
2026-05-07 10:38:00,4737.35000,2026-05-07 10:39:00,4736.47100,BUY,0.02,-1.76,-0.0186,1.0
2026-05-07 10:44:00,4738.75600,2026-05-07 10:45:00,4739.56000,BUY,0.02,1.61,0.0170,1.0
2026-05-07 11:26:00,4735.84000,2026-05-07 11:27:00,4734.34000,BUY,0.02,-3.00,-0.0317,1.0
2026-05-07 11:32:00,4733.81000,2026-05-07 11:33:00,4734.28400,BUY,0.02,0.95,0.0100,1.0
2026-05-07 11:41:00,4735.52200,2026-05-07 11:42:00,4734.90100,BUY,0.02,-1.24,-0.0131,1.0
2026-05-07 11:47:00,4738.42900,2026-05-07 11:48:00,4737.93500,BUY,0.02,-0.99,-0.0104,1.0
2026-05-07 11:53:00,4738.54900,2026-05-07 11:54:00,4739.54600,BUY,0.02,1.99,0.0210,1.0
2026-05-07 11:59:00,4742.59500,2026-05-07 12:00:00,4745.59500,BUY,0.02,6.00,0.0633,1.0
2026-05-07 12:06:00,4743.39300,2026-05-07 12:07:00,4741.89300,BUY,0.02,-3.00,-0.0316,1.0
2026-05-07 12:15:00,4744.80900,2026-05-07 12:16:00,4746.40100,BUY,0.02,3.18,0.0336,1.0
2026-05-07 12:36:00,4744.92800,2026-05-07 12:37:00,4746.63200,BUY,0.02,3.41,0.0359,1.0
2026-05-07 12:42:00,4749.16700,2026-05-07 12:43:00,4749.78200,BUY,0.02,1.23,0.0129,1.0
2026-05-07 12:48:00,4751.82300,2026-05-07 12:49:00,4752.08800,BUY,0.02,0.53,0.0056,1.0
2026-05-07 13:27:00,4743.93700,2026-05-07 13:28:00,4743.61600,BUY,0.02,-0.64,-0.0068,1.0
2026-05-07 13:33:00,4756.49500,2026-05-07 13:34:00,4754.99500,BUY,0.02,-3.00,-0.0315,1.0
2026-05-07 13:40:00,4749.30300,2026-05-07 13:41:00,4750.80300,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 13:46:00,4747.58000,2026-05-07 13:47:00,4744.58000,SELL,0.02,6.00,0.0632,1.0
2026-05-07 13:52:00,4740.75900,2026-05-07 13:53:00,4742.25900,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 14:02:00,4743.72700,2026-05-07 14:03:00,4745.22700,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 14:08:00,4746.13600,2026-05-07 14:09:00,4747.72900,BUY,0.02,3.19,0.0336,1.0
2026-05-07 14:20:00,4754.56500,2026-05-07 14:23:00,4753.06500,BUY,0.02,-3.00,-0.0315,3.0
2026-05-07 14:29:00,4756.71700,2026-05-07 14:30:00,4757.61200,BUY,0.02,1.79,0.0188,1.0
2026-05-07 14:48:00,4756.57500,2026-05-07 14:49:00,4758.32200,BUY,0.02,3.49,0.0367,1.0
2026-05-07 14:54:00,4760.47400,2026-05-07 14:55:00,4760.38500,BUY,0.02,-0.18,-0.0019,1.0
2026-05-07 15:00:00,4761.98900,2026-05-07 15:01:00,4760.48900,BUY,0.02,-3.00,-0.0315,1.0
2026-05-07 15:06:00,4757.12000,2026-05-07 15:07:00,4757.79600,SELL,0.02,-1.35,-0.0142,1.0
2026-05-07 15:12:00,4757.18800,2026-05-07 15:13:00,4756.27500,SELL,0.02,1.83,0.0192,1.0
2026-05-07 15:18:00,4754.66800,2026-05-07 15:19:00,4754.07500,SELL,0.02,1.19,0.0125,1.0
2026-05-07 15:24:00,4747.29400,2026-05-07 15:25:00,4745.91100,SELL,0.02,2.77,0.0291,1.0
2026-05-07 15:30:00,4741.47900,2026-05-07 15:31:00,4742.97900,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 15:40:00,4741.04200,2026-05-07 15:41:00,4742.54200,SELL,0.02,-3.00,-0.0316,1.0
2026-05-07 15:46:00,4737.15700,2026-05-07 15:47:00,4735.07200,SELL,0.02,4.17,0.0440,1.0
2026-05-07 15:52:00,4731.21500,2026-05-07 15:53:00,4731.49300,SELL,0.02,-0.56,-0.0059,1.0
2026-05-07 15:58:00,4727.85600,2026-05-07 15:59:00,4729.35600,SELL,0.02,-3.00,-0.0317,1.0
2026-05-07 16:04:00,4724.27500,2026-05-07 16:05:00,4723.96600,SELL,0.02,0.62,0.0065,1.0
2026-05-07 16:10:00,4713.95400,2026-05-07 16:11:00,4715.45400,SELL,0.02,-3.00,-0.0318,1.0
2026-05-07 16:16:00,4712.79800,2026-05-07 16:17:00,4711.91600,SELL,0.02,1.76,0.0187,1.0
2026-05-07 16:31:00,4715.93600,2026-05-07 16:32:00,4717.43600,SELL,0.02,-3.00,-0.0318,1.0
2026-05-07 16:37:00,4715.20500,2026-05-07 16:38:00,4712.20500,SELL,0.02,6.00,0.0636,1.0
2026-05-07 16:43:00,4711.12800,2026-05-07 16:44:00,4711.32400,SELL,0.02,-0.39,-0.0042,1.0
2026-05-07 16:51:00,4712.47700,2026-05-07 16:53:00,4713.97700,SELL,0.02,-3.00,-0.0318,2.0
2026-05-07 16:59:00,4714.84900,2026-05-07 17:02:00,4714.55700,SELL,0.02,0.58,0.0062,3.0
2026-05-07 17:12:00,4712.94200,2026-05-07 17:13:00,4712.83200,SELL,0.02,0.22,0.0023,1.0
2026-05-07 17:18:00,4708.83600,2026-05-07 17:19:00,4705.83600,SELL,0.02,6.00,0.0637,1.0
2026-05-07 17:25:00,4706.64700,2026-05-07 17:26:00,4703.64700,SELL,0.02,6.00,0.0637,1.0
2026-05-07 17:31:00,4698.73500,2026-05-07 17:32:00,4700.23500,SELL,0.03,-4.50,-0.0319,1.0
2026-05-07 17:41:00,4703.72900,2026-05-07 17:43:00,4702.22900,BUY,0.02,-3.00,-0.0319,2.0
2026-05-07 17:48:00,4701.44900,2026-05-07 17:49:00,4699.53200,SELL,0.02,3.83,0.0408,1.0
2026-05-07 18:10:00,4707.66900,2026-05-07 18:11:00,4707.95700,SELL,0.02,-0.58,-0.0061,1.0
2026-05-07 18:16:00,4707.80900,2026-05-07 18:17:00,4708.42600,SELL,0.02,-1.23,-0.0131,1.0
2026-05-07 18:22:00,4708.31200,2026-05-07 18:23:00,4707.30300,SELL,0.02,2.02,0.0214,1.0
2026-05-07 18:37:00,4711.43500,2026-05-07 18:38:00,4708.43500,SELL,0.02,6.00,0.0637,1.0
2026-05-07 18:43:00,4711.08700,2026-05-07 18:44:00,4708.08700,SELL,0.03,9.00,0.0637,1.0
2026-05-07 18:49:00,4700.61500,2026-05-07 18:50:00,4697.61500,SELL,0.03,9.00,0.0638,1.0
2026-05-07 19:07:00,4710.41400,2026-05-07 19:08:00,4709.53700,BUY,0.03,-2.63,-0.0186,1.0
2026-05-07 19:15:00,4709.67900,2026-05-07 19:16:00,4710.21900,BUY,0.03,1.62,0.0115,1.0
2026-05-07 19:33:00,4706.14200,2026-05-07 19:34:00,4707.74200,BUY,0.03,4.80,0.0340,1.0
2026-05-07 19:39:00,4710.76500,2026-05-07 19:40:00,4711.15400,BUY,0.03,1.17,0.0083,1.0
2026-05-07 20:02:00,4717.40100,2026-05-07 20:03:00,4715.90100,BUY,0.03,-4.50,-0.0318,1.0
2026-05-07 20:11:00,4712.12800,2026-05-07 20:12:00,4711.58100,SELL,0.03,1.64,0.0116,1.0
2026-05-07 20:17:00,4711.03200,2026-05-07 20:18:00,4710.78200,SELL,0.03,0.75,0.0053,1.0
2026-05-07 20:30:00,4710.83900,2026-05-07 20:31:00,4712.33900,SELL,0.03,-4.50,-0.0318,1.0
2026-05-07 20:37:00,4701.96100,2026-05-07 20:38:00,4703.46100,SELL,0.03,-4.50,-0.0319,1.0
2026-05-07 20:43:00,4702.82000,2026-05-07 20:45:00,4702.26900,SELL,0.03,1.65,0.0117,2.0
2026-05-07 20:50:00,4700.76800,2026-05-07 20:51:00,4700.99700,SELL,0.03,-0.69,-0.0049,1.0
2026-05-07 20:56:00,4688.66300,2026-05-07 20:57:00,4688.44500,SELL,0.03,0.65,0.0046,1.0
2026-05-07 22:01:00,4689.81400,2026-05-07 22:02:00,4691.31400,SELL,0.03,-4.50,-0.0320,1.0
2026-05-07 22:07:00,4688.88600,2026-05-07 22:08:00,4690.38600,SELL,0.03,-4.50,-0.0320,1.0
2026-05-07 22:13:00,4691.52200,2026-05-07 22:14:00,4688.52200,SELL,0.03,9.00,0.0639,1.0
2026-05-07 22:20:00,4692.95600,2026-05-07 22:21:00,4694.45600,SELL,0.03,-4.50,-0.0320,1.0
2026-05-07 22:27:00,4696.61700,2026-05-07 22:28:00,4695.11700,BUY,0.03,-4.50,-0.0319,1.0
2026-05-07 22:33:00,4690.83300,2026-05-07 22:34:00,4687.83300,SELL,0.03,9.00,0.0640,1.0
2026-05-07 22:39:00,4689.86900,2026-05-07 22:40:00,4688.45600,SELL,0.03,4.24,0.0301,1.0
2026-05-07 22:45:00,4684.41200,2026-05-07 22:46:00,4684.19700,SELL,0.03,0.65,0.0046,1.0
2026-05-07 22:52:00,4685.97500,2026-05-07 22:57:00,4687.47500,SELL,0.03,-4.50,-0.0320,5.0
2026-05-07 23:02:00,4688.73600,2026-05-07 23:03:00,4689.21700,BUY,0.03,1.44,0.0103,1.0
2026-05-07 23:09:00,4691.13700,2026-05-07 23:10:00,4690.70100,BUY,0.03,-1.31,-0.0093,1.0
2026-05-07 23:15:00,4692.74500,2026-05-07 23:16:00,4693.23000,BUY,0.03,1.45,0.0103,1.0
2026-05-07 23:21:00,4697.77800,2026-05-07 23:22:00,4696.83000,BUY,0.03,-2.84,-0.0202,1.0
2026-05-07 23:27:00,4697.45900,2026-05-07 23:28:00,4697.59600,BUY,0.03,0.41,0.0029,1.0
2026-05-07 23:33:00,4697.47500,2026-05-07 23:36:00,4698.38100,BUY,0.03,2.72,0.0193,3.0
2026-05-07 23:45:00,4699.25900,2026-05-07 23:46:00,4700.15000,BUY,0.03,2.67,0.0190,1.0
2026-05-07 23:51:00,4703.27800,2026-05-07 23:52:00,4703.32800,BUY,0.03,0.15,0.0011,1.0
2026-05-07 23:57:00,4703.78600,2026-05-07 23:58:00,4703.61900,BUY,0.03,-0.50,-0.0036,1.0
2026-05-08 00:03:00,4703.80400,2026-05-08 00:04:00,4702.30400,BUY,0.03,-4.50,-0.0319,1.0
2026-05-08 00:09:00,4707.47700,2026-05-08 00:10:00,4709.30100,BUY,0.03,5.47,0.0387,1.0
2026-05-08 00:32:00,4702.02600,2026-05-08 00:33:00,4700.52600,BUY,0.03,-4.50,-0.0319,1.0
2026-05-08 00:42:00,4706.05700,2026-05-08 00:43:00,4707.08500,BUY,0.03,3.08,0.0218,1.0
2026-05-08 01:00:00,4708.30000,2026-05-08 01:01:00,4711.30000,BUY,0.03,9.00,0.0637,1.0
2026-05-08 01:06:00,4718.08500,2026-05-08 01:07:00,4716.58500,BUY,0.04,-6.00,-0.0318,1.0
2026-05-08 01:12:00,4714.85900,2026-05-08 01:13:00,4714.12900,BUY,0.03,-2.19,-0.0155,1.0
2026-05-08 01:49:00,4719.74600,2026-05-08 01:50:00,4720.04800,BUY,0.03,0.91,0.0064,1.0
2026-05-08 01:55:00,4723.84100,2026-05-08 01:56:00,4724.79800,BUY,0.03,2.87,0.0203,1.0
2026-05-08 02:02:00,4726.07500,2026-05-08 02:03:00,4729.07500,BUY,0.03,9.00,0.0635,1.0
2026-05-08 02:12:00,4725.31500,2026-05-08 02:13:00,4725.35700,SELL,0.04,-0.17,-0.0009,1.0
2026-05-08 02:18:00,4719.36100,2026-05-08 02:19:00,4719.30800,SELL,0.04,0.21,0.0011,1.0
2026-05-08 02:25:00,4720.47800,2026-05-08 02:26:00,4721.97800,SELL,0.04,-6.00,-0.0318,1.0
2026-05-08 02:31:00,4720.79600,2026-05-08 02:32:00,4718.84400,SELL,0.04,7.81,0.0413,1.0
2026-05-08 02:37:00,4710.29200,2026-05-08 02:38:00,4707.29200,SELL,0.04,12.00,0.0637,1.0
2026-05-08 02:44:00,4710.41700,2026-05-08 02:45:00,4711.25800,SELL,0.04,-3.36,-0.0179,1.0
2026-05-08 02:58:00,4713.00300,2026-05-08 02:59:00,4713.37000,SELL,0.04,-1.47,-0.0078,1.0
2026-05-08 03:21:00,4717.83000,2026-05-08 03:22:00,4718.66000,SELL,0.04,-3.32,-0.0176,1.0
2026-05-08 03:39:00,4723.91200,2026-05-08 03:40:00,4723.30200,SELL,0.04,2.44,0.0129,1.0
2026-05-08 03:45:00,4724.83800,2026-05-08 03:46:00,4723.97100,SELL,0.04,3.47,0.0183,1.0
2026-05-08 03:51:00,4719.79200,2026-05-08 03:52:00,4720.98000,SELL,0.04,-4.75,-0.0252,1.0
2026-05-08 03:57:00,4720.04400,2026-05-08 04:00:00,4721.54400,SELL,0.04,-6.00,-0.0318,3.0
2026-05-08 04:05:00,4717.80100,2026-05-08 04:06:00,4716.63600,SELL,0.04,4.66,0.0247,1.0
2026-05-08 04:11:00,4717.77000,2026-05-08 04:12:00,4717.05500,SELL,0.04,2.86,0.0152,1.0
2026-05-08 04:17:00,4715.94200,2026-05-08 04:18:00,4716.57400,SELL,0.04,-2.53,-0.0134,1.0
2026-05-08 04:27:00,4715.91900,2026-05-08 04:29:00,4717.41900,SELL,0.04,-6.00,-0.0318,2.0
2026-05-08 04:34:00,4715.38400,2026-05-08 04:35:00,4713.69800,SELL,0.04,6.74,0.0358,1.0
2026-05-08 04:40:00,4712.25500,2026-05-08 04:41:00,4711.17000,SELL,0.04,4.34,0.0230,1.0
2026-05-08 04:46:00,4711.60700,2026-05-08 04:47:00,4711.08600,SELL,0.04,2.08,0.0111,1.0
2026-05-08 04:58:00,4713.65700,2026-05-08 04:59:00,4710.65700,SELL,0.04,12.00,0.0636,1.0
2026-05-08 05:05:00,4712.87600,2026-05-08 05:06:00,4712.54900,SELL,0.05,1.64,0.0069,1.0
2026-05-08 05:14:00,4712.07200,2026-05-08 05:15:00,4711.55000,SELL,0.05,2.61,0.0111,1.0
2026-05-08 05:25:00,4712.53200,2026-05-08 05:26:00,4713.35000,SELL,0.05,-4.09,-0.0174,1.0
2026-05-08 05:39:00,4722.46400,2026-05-08 05:40:00,4723.96400,SELL,0.05,-7.50,-0.0318,1.0
2026-05-08 05:45:00,4723.33300,2026-05-08 05:46:00,4724.83300,SELL,0.04,-6.00,-0.0318,1.0
2026-05-08 05:51:00,4728.13200,2026-05-08 05:52:00,4726.63200,BUY,0.04,-6.00,-0.0317,1.0
2026-05-08 05:57:00,4729.09600,2026-05-08 05:58:00,4728.51600,BUY,0.04,-2.32,-0.0123,1.0
2026-05-08 06:26:00,4728.14000,2026-05-08 06:27:00,4729.42500,BUY,0.04,5.14,0.0272,1.0
2026-05-08 06:59:00,4725.47700,2026-05-08 07:00:00,4723.97700,BUY,0.04,-6.00,-0.0317,1.0
2026-05-08 07:05:00,4723.92900,2026-05-08 07:06:00,4721.88300,SELL,0.04,8.18,0.0433,1.0
2026-05-08 07:11:00,4720.00700,2026-05-08 07:12:00,4718.72600,SELL,0.04,5.12,0.0271,1.0
2026-05-08 07:17:00,4715.44100,2026-05-08 07:18:00,4715.05100,SELL,0.04,1.56,0.0083,1.0
2026-05-08 07:23:00,4709.22500,2026-05-08 07:24:00,4706.22500,SELL,0.04,12.00,0.0637,1.0
2026-05-08 07:29:00,4706.76000,2026-05-08 07:30:00,4703.76000,SELL,0.05,15.00,0.0637,1.0
2026-05-08 07:39:00,4708.98800,2026-05-08 07:40:00,4707.48800,BUY,0.05,-7.50,-0.0319,1.0
2026-05-08 07:45:00,4709.78700,2026-05-08 07:46:00,4710.63500,BUY,0.05,4.24,0.0180,1.0
2026-05-08 07:53:00,4711.82100,2026-05-08 07:54:00,4710.32100,BUY,0.05,-7.50,-0.0318,1.0
2026-05-08 07:59:00,4708.03300,2026-05-08 08:00:00,4708.43300,SELL,0.05,-2.00,-0.0085,1.0
2026-05-08 08:05:00,4708.01000,2026-05-08 08:06:00,4707.27100,SELL,0.05,3.70,0.0157,1.0
2026-05-08 08:29:00,4716.92900,2026-05-08 08:30:00,4718.42900,SELL,0.05,-7.50,-0.0318,1.0
2026-05-08 08:36:00,4722.64600,2026-05-08 08:37:00,4722.74000,BUY,0.05,0.47,0.0020,1.0
2026-05-08 09:14:00,4718.46900,2026-05-08 09:15:00,4718.75200,BUY,0.05,1.42,0.0060,1.0
2026-05-08 09:20:00,4720.96700,2026-05-08 09:21:00,4721.69000,BUY,0.05,3.61,0.0153,1.0
2026-05-08 09:26:00,4721.21800,2026-05-08 09:29:00,4719.71800,BUY,0.05,-7.50,-0.0318,3.0
2026-05-08 09:34:00,4714.69800,2026-05-08 09:35:00,4711.69800,SELL,0.05,15.00,0.0636,1.0
